Bid_No,Units,Unit_Price,Total_Price,Win,MSRP,Unit_Cost
2517,22,"$18,745","$412,383",1,"$25,000",15000
2518,21,"$19,220","$403,621",1,"$25,000",15000
2519,30,"$21,495","$644,851",1,"$25,000",15000
2520,29,"$21,072","$611,088",1,"$25,000",15000
2521,22,"$19,725","$433,946",1,"$25,000",15000
2522,17,"$16,309","$277,257",1,"$25,000",15000
2523,16,"$17,592","$281,466",1,"$25,000",15000
2524,21,"$16,389","$344,167",1,"$25,000",15000
2525,21,"$19,451","$408,481",1,"$25,000",15000
2526,18,"$22,491","$404,845",1,"$25,000",15000
2527,12,"$20,394","$244,733",1,"$25,000",15000
2528,16,"$19,429","$310,864",1,"$25,000",15000
2529,14,"$19,745","$276,428",1,"$25,000",15000
2530,14,"$20,592","$288,293",1,"$25,000",15000
2531,18,"$21,982","$395,668",1,"$25,000",15000
2532,19,"$16,221","$308,194",1,"$25,000",15000
2533,13,"$15,369","$199,795",1,"$25,000",15000
2534,27,"$22,493","$607,301",1,"$25,000",15000
2535,16,"$18,526","$296,410",1,"$25,000",15000
2536,10,"$16,151","$161,507",1,"$25,000",15000
2537,39,"$18,999","$740,967",1,"$25,000",15000
2538,12,"$21,888","$262,650",1,"$25,000",15000
2539,12,"$18,423","$221,070",1,"$25,000",15000
2540,32,"$17,459","$558,693",1,"$25,000",15000
2541,24,"$19,359","$464,623",1,"$25,000",15000
2542,18,"$20,985","$377,738",1,"$25,000",15000
2543,35,"$19,539","$683,873",1,"$25,000",15000
2544,22,"$20,145","$443,197",1,"$25,000",15000
2545,21,"$15,339","$322,118",1,"$25,000",15000
2546,10,"$19,628","$196,276",1,"$25,000",15000
2547,11,"$21,310","$234,410",1,"$25,000",15000
2548,15,"$19,783","$296,745",1,"$25,000",15000
2549,12,"$20,520","$246,238",1,"$25,000",15000
2550,12,"$22,370","$268,441",1,"$25,000",15000
2551,25,"$18,378","$459,454",1,"$25,000",15000
2552,30,"$15,661","$469,832",1,"$25,000",15000
2553,13,"$22,442","$291,740",1,"$25,000",15000
2554,19,"$17,083","$324,573",1,"$25,000",15000
2555,27,"$16,304","$440,203",1,"$25,000",15000
2556,17,"$17,471","$297,015",1,"$25,000",15000
2557,11,"$19,794","$217,739",1,"$25,000",15000
2558,29,"$16,745","$485,599",1,"$25,000",15000
2559,29,"$15,488","$449,152",1,"$25,000",15000
2560,17,"$18,245","$310,173",1,"$25,000",15000
2561,13,"$21,392","$278,096",1,"$25,000",15000
2562,21,"$16,827","$353,362",1,"$25,000",15000
2563,15,"$18,161","$272,413",1,"$25,000",15000
2564,23,"$18,297","$420,825",1,"$25,000",15000
2565,22,"$21,053","$463,172",1,"$25,000",15000
2566,19,"$16,359","$310,822",1,"$25,000",15000
2567,29,"$18,644","$540,675",1,"$25,000",15000
2568,26,"$16,140","$419,643",1,"$25,000",15000
2569,21,"$16,113","$338,381",1,"$25,000",15000
2570,19,"$15,018","$285,349",1,"$25,000",15000
2571,13,"$19,653","$255,490",1,"$25,000",15000
2572,27,"$16,725","$451,579",1,"$25,000",15000
2573,28,"$18,299","$512,377",1,"$25,000",15000
2574,23,"$19,699","$453,069",1,"$25,000",15000
2575,31,"$15,694","$486,520",1,"$25,000",15000
2576,14,"$16,646","$233,042",1,"$25,000",15000
2577,37,"$16,390","$606,447",1,"$25,000",15000
2578,15,"$19,648","$294,716",1,"$25,000",15000
2579,35,"$15,862","$555,185",1,"$25,000",15000
2580,19,"$15,364","$291,922",1,"$25,000",15000
2581,16,"$18,303","$292,846",1,"$25,000",15000
2582,10,"$17,940","$179,399",1,"$25,000",15000
2583,20,"$18,138","$362,751",1,"$25,000",15000
2584,30,"$19,212","$576,363",1,"$25,000",15000
2585,20,"$17,585","$351,704",1,"$25,000",15000
2586,10,"$17,306","$173,062",1,"$25,000",15000
2587,30,"$20,473","$614,182",1,"$25,000",15000
2588,33,"$17,394","$574,000",1,"$25,000",15000
2589,33,"$15,888","$524,307",1,"$25,000",15000
2590,19,"$15,064","$286,217",1,"$25,000",15000
2591,15,"$19,890","$298,346",1,"$25,000",15000
2592,18,"$15,637","$281,470",1,"$25,000",15000
2593,21,"$18,123","$380,582",1,"$25,000",15000
2594,17,"$18,488","$314,289",1,"$25,000",15000
2595,15,"$19,733","$295,999",1,"$25,000",15000
2596,11,"$15,883","$174,717",1,"$25,000",15000
2597,11,"$21,200","$233,200",1,"$25,000",15000
2598,14,"$15,423","$215,929",1,"$25,000",15000
2599,11,"$16,213","$178,347",1,"$25,000",15000
2600,27,"$19,849","$535,934",1,"$25,000",15000
2601,20,"$22,290","$445,803",1,"$25,000",15000
2602,20,"$20,982","$419,648",1,"$25,000",15000
2603,12,"$18,814","$225,766",1,"$25,000",15000
2604,15,"$22,421","$336,311",1,"$25,000",15000
2605,12,"$18,733","$224,797",1,"$25,000",15000
2606,13,"$17,484","$227,290",1,"$25,000",15000
2607,22,"$15,357","$337,845",1,"$25,000",15000
2608,13,"$21,788","$283,245",1,"$25,000",15000
2609,18,"$19,522","$351,403",1,"$25,000",15000
2610,22,"$22,306","$490,742",1,"$25,000",15000
2611,14,"$18,623","$260,721",1,"$25,000",15000
2612,12,"$20,604","$247,242",1,"$25,000",15000
2613,13,"$21,118","$274,537",1,"$25,000",15000
2614,23,"$17,857","$410,718",1,"$25,000",15000
2615,28,"$17,160","$480,471",1,"$25,000",15000
2616,16,"$15,918","$254,687",1,"$25,000",15000
2617,18,"$18,944","$340,984",1,"$25,000",15000
2618,14,"$18,154","$254,151",1,"$25,000",15000
2619,12,"$16,484","$197,805",1,"$25,000",15000
2620,15,"$22,455","$336,828",0,"$25,000",15000
2621,15,"$19,219","$288,281",1,"$25,000",15000
2622,25,"$15,271","$381,764",1,"$25,000",15000
2623,15,"$22,264","$333,958",1,"$25,000",15000
2624,13,"$15,398","$200,176",1,"$25,000",15000
2625,12,"$21,009","$252,110",1,"$25,000",15000
2626,14,"$18,491","$258,871",1,"$25,000",15000
2627,19,"$19,149","$363,833",1,"$25,000",15000
2628,19,"$18,961","$360,253",1,"$25,000",15000
2629,52,"$18,702","$972,493",1,"$25,000",15000
2630,22,"$21,985","$483,661",1,"$25,000",15000
2631,11,"$17,495","$192,444",1,"$25,000",15000
2632,15,"$20,406","$306,095",1,"$25,000",15000
2633,14,"$18,465","$258,510",1,"$25,000",15000
2634,14,"$22,236","$311,309",1,"$25,000",15000
2635,20,"$22,441","$448,827",1,"$25,000",15000
2636,27,"$17,885","$482,908",1,"$25,000",15000
2637,20,"$17,517","$350,336",1,"$25,000",15000
2638,25,"$18,599","$464,964",1,"$25,000",15000
2639,36,"$18,209","$655,506",1,"$25,000",15000
2640,13,"$16,290","$211,764",1,"$25,000",15000
2641,28,"$20,859","$584,061",1,"$25,000",15000
2642,20,"$16,965","$339,307",1,"$25,000",15000
2643,40,"$19,172","$766,862",1,"$25,000",15000
2644,11,"$22,358","$245,937",1,"$25,000",15000
2645,30,"$19,921","$597,643",1,"$25,000",15000
2646,25,"$17,822","$445,555",1,"$25,000",15000
2647,29,"$18,529","$537,348",1,"$25,000",15000
2648,14,"$17,596","$246,349",1,"$25,000",15000
2649,14,"$16,567","$231,935",1,"$25,000",15000
2650,33,"$19,570","$645,825",1,"$25,000",15000
2651,28,"$15,231","$426,460",1,"$25,000",15000
2652,30,"$19,883","$596,484",1,"$25,000",15000
2653,17,"$22,479","$382,145",1,"$25,000",15000
2654,15,"$18,381","$275,712",1,"$25,000",15000
2655,11,"$16,039","$176,434",1,"$25,000",15000
2656,14,"$16,813","$235,382",1,"$25,000",15000
2657,10,"$18,604","$186,044",1,"$25,000",15000
2658,20,"$15,232","$304,636",1,"$25,000",15000
2659,35,"$18,004","$630,131",1,"$25,000",15000
2660,19,"$21,813","$414,452",1,"$25,000",15000
2661,23,"$20,184","$464,235",1,"$25,000",15000
2662,21,"$15,376","$322,896",1,"$25,000",15000
2663,16,"$19,966","$319,460",1,"$25,000",15000
2664,32,"$19,981","$639,397",1,"$25,000",15000
2665,26,"$18,146","$471,807",1,"$25,000",15000
2666,13,"$20,098","$261,279",1,"$25,000",15000
2667,19,"$16,950","$322,052",1,"$25,000",15000
2668,12,"$21,768","$261,211",1,"$25,000",15000
2669,11,"$17,277","$190,047",1,"$25,000",15000
2670,17,"$16,267","$276,534",1,"$25,000",15000
2671,19,"$18,089","$343,688",1,"$25,000",15000
2672,45,"$16,710","$751,955",1,"$25,000",15000
2673,29,"$20,790","$602,916",1,"$25,000",15000
2674,25,"$18,180","$454,499",1,"$25,000",15000
2675,18,"$15,656","$281,809",1,"$25,000",15000
2676,20,"$19,666","$393,327",1,"$25,000",15000
2677,14,"$21,267","$297,744",1,"$25,000",15000
2678,12,"$19,941","$239,297",1,"$25,000",15000
2679,17,"$19,932","$338,851",1,"$25,000",15000
2680,15,"$19,115","$286,723",1,"$25,000",15000
2681,21,"$19,575","$411,069",1,"$25,000",15000
2682,28,"$22,042","$617,171",0,"$25,000",15000
2683,31,"$18,440","$571,639",1,"$25,000",15000
2684,19,"$15,116","$287,209",1,"$25,000",15000
2685,11,"$21,991","$241,904",1,"$25,000",15000
2686,24,"$15,363","$368,714",1,"$25,000",15000
2687,15,"$16,678","$250,175",1,"$25,000",15000
2688,11,"$16,929","$186,220",1,"$25,000",15000
2689,18,"$20,014","$360,246",1,"$25,000",15000
2690,23,"$18,714","$430,426",1,"$25,000",15000
2691,41,"$17,801","$729,841",1,"$25,000",15000
2692,23,"$15,165","$348,806",1,"$25,000",15000
2693,20,"$15,959","$319,184",1,"$25,000",15000
2694,17,"$22,089","$375,506",1,"$25,000",15000
2695,25,"$17,174","$429,355",1,"$25,000",15000
2696,19,"$19,788","$375,969",1,"$25,000",15000
2697,23,"$17,797","$409,337",1,"$25,000",15000
2698,35,"$20,241","$708,449",1,"$25,000",15000
2699,26,"$15,194","$395,042",1,"$25,000",15000
2700,19,"$15,026","$285,488",1,"$25,000",15000
2701,12,"$19,343","$232,116",1,"$25,000",15000
2702,16,"$20,329","$325,265",1,"$25,000",15000
2703,39,"$20,393","$795,315",1,"$25,000",15000
2704,11,"$20,653","$227,181",1,"$25,000",15000
2705,39,"$19,838","$773,698",1,"$25,000",15000
2706,26,"$20,561","$534,592",1,"$25,000",15000
2707,35,"$17,692","$619,234",1,"$25,000",15000
2708,12,"$20,636","$247,633",1,"$25,000",15000
2709,25,"$21,072","$526,801",1,"$25,000",15000
2710,11,"$17,842","$196,263",1,"$25,000",15000
2711,32,"$22,021","$704,677",1,"$25,000",15000
2712,12,"$19,517","$234,205",1,"$25,000",15000
2713,10,"$22,044","$220,437",1,"$25,000",15000
2714,18,"$16,056","$289,016",1,"$25,000",15000
2715,10,"$20,909","$209,087",1,"$25,000",15000
2716,13,"$18,752","$243,781",1,"$25,000",15000
2717,14,"$19,600","$274,400",1,"$25,000",15000
2718,12,"$20,941","$251,286",1,"$25,000",15000
2719,36,"$18,895","$680,209",1,"$25,000",15000
2720,17,"$20,987","$356,782",0,"$25,000",15000
2721,23,"$17,866","$410,922",1,"$25,000",15000
2722,11,"$19,611","$215,716",1,"$25,000",15000
2723,17,"$15,447","$262,592",1,"$25,000",15000
2724,12,"$16,248","$194,971",1,"$25,000",15000
2725,11,"$21,011","$231,124",1,"$25,000",15000
2726,15,"$17,368","$260,522",1,"$25,000",15000
2727,20,"$19,174","$383,480",1,"$25,000",15000
2728,37,"$18,507","$684,776",1,"$25,000",15000
2729,14,"$21,965","$307,510",1,"$25,000",15000
2730,10,"$21,174","$211,745",1,"$25,000",15000
2731,12,"$16,201","$194,418",1,"$25,000",15000
2732,17,"$20,663","$351,273",1,"$25,000",15000
2733,11,"$21,626","$237,883",1,"$25,000",15000
2734,10,"$21,808","$218,083",1,"$25,000",15000
2735,45,"$15,141","$681,355",1,"$25,000",15000
2736,21,"$17,949","$376,928",1,"$25,000",15000
2737,17,"$19,321","$328,464",1,"$25,000",15000
2738,21,"$16,066","$337,392",1,"$25,000",15000
2739,24,"$17,519","$420,462",1,"$25,000",15000
2740,15,"$18,112","$271,687",1,"$25,000",15000
2741,23,"$18,418","$423,618",1,"$25,000",15000
2742,33,"$17,232","$568,648",1,"$25,000",15000
2743,27,"$16,917","$456,755",1,"$25,000",15000
2744,18,"$19,492","$350,847",1,"$25,000",15000
2745,13,"$19,543","$254,063",1,"$25,000",15000
2746,33,"$16,908","$557,951",1,"$25,000",15000
2747,40,"$17,740","$709,581",1,"$25,000",15000
2748,20,"$22,048","$440,963",1,"$25,000",15000
2749,14,"$17,632","$246,843",1,"$25,000",15000
2750,10,"$18,894","$188,942",1,"$25,000",15000
2751,11,"$15,897","$174,871",1,"$25,000",15000
2752,11,"$19,098","$210,080",1,"$25,000",15000
2753,16,"$21,511","$344,181",1,"$25,000",15000
2754,23,"$17,076","$392,741",1,"$25,000",15000
2755,11,"$19,342","$212,757",1,"$25,000",15000
2756,28,"$18,674","$522,866",1,"$25,000",15000
2757,18,"$18,034","$324,616",1,"$25,000",15000
2758,16,"$18,081","$289,301",1,"$25,000",15000
2759,10,"$19,517","$195,169",1,"$25,000",15000
2760,24,"$18,482","$443,561",1,"$25,000",15000
2761,15,"$16,889","$253,332",1,"$25,000",15000
2762,13,"$16,268","$211,488",1,"$25,000",15000
2763,12,"$20,269","$243,231",1,"$25,000",15000
2764,17,"$21,771","$370,106",1,"$25,000",15000
2765,28,"$16,441","$460,350",1,"$25,000",15000
2766,12,"$21,328","$255,936",1,"$25,000",15000
2767,18,"$19,964","$359,348",1,"$25,000",15000
2768,16,"$15,643","$250,288",1,"$25,000",15000
2769,17,"$21,651","$368,070",1,"$25,000",15000
2770,23,"$19,110","$439,540",1,"$25,000",15000
2771,10,"$19,059","$190,595",1,"$25,000",15000
2772,15,"$22,143","$332,141",1,"$25,000",15000
2773,36,"$18,417","$663,019",1,"$25,000",15000
2774,12,"$22,448","$269,378",1,"$25,000",15000
2775,18,"$17,922","$322,600",1,"$25,000",15000
2776,10,"$18,860","$188,598",1,"$25,000",15000
2777,16,"$20,756","$332,088",1,"$25,000",15000
2778,14,"$22,334","$312,674",1,"$25,000",15000
2779,12,"$22,075","$264,902",1,"$25,000",15000
2780,27,"$20,518","$553,985",1,"$25,000",15000
2781,12,"$20,318","$243,811",1,"$25,000",15000
2782,10,"$21,477","$214,772",1,"$25,000",15000
2783,27,"$20,114","$543,087",1,"$25,000",15000
2784,20,"$16,232","$324,641",1,"$25,000",15000
2785,18,"$16,836","$303,047",1,"$25,000",15000
2786,15,"$15,075","$226,118",1,"$25,000",15000
2787,23,"$21,642","$497,768",1,"$25,000",15000
2788,25,"$21,141","$528,516",0,"$25,000",15000
2789,17,"$16,814","$285,838",1,"$25,000",15000
2790,10,"$21,080","$210,802",1,"$25,000",15000
2791,16,"$15,227","$243,625",1,"$25,000",15000
2792,14,"$21,105","$295,471",1,"$25,000",15000
2793,17,"$17,784","$302,324",1,"$25,000",15000
2794,10,"$15,980","$159,804",1,"$25,000",15000
2795,18,"$15,727","$283,091",1,"$25,000",15000
2796,23,"$16,141","$371,251",1,"$25,000",15000
2797,24,"$21,115","$506,756",1,"$25,000",15000
2798,33,"$18,140","$598,624",1,"$25,000",15000
2799,18,"$17,180","$309,237",1,"$25,000",15000
2800,15,"$17,875","$268,125",1,"$25,000",15000
2801,14,"$21,613","$302,588",1,"$25,000",15000
2802,12,"$21,287","$255,440",1,"$25,000",15000
2803,11,"$20,106","$221,165",1,"$25,000",15000
2804,15,"$17,234","$258,506",1,"$25,000",15000
2805,26,"$21,739","$565,227",1,"$25,000",15000
2806,15,"$18,201","$273,018",1,"$25,000",15000
2807,28,"$20,361","$570,121",1,"$25,000",15000
2808,15,"$17,689","$265,332",1,"$25,000",15000
2809,11,"$20,252","$222,773",1,"$25,000",15000
2810,19,"$21,432","$407,217",1,"$25,000",15000
2811,22,"$17,491","$384,794",1,"$25,000",15000
2812,29,"$22,163","$642,727",1,"$25,000",15000
2813,17,"$21,238","$361,052",1,"$25,000",15000
2814,10,"$18,482","$184,821",1,"$25,000",15000
2815,26,"$18,408","$478,606",1,"$25,000",15000
2816,16,"$21,660","$346,561",1,"$25,000",15000
2817,12,"$16,049","$192,591",1,"$25,000",15000
2818,13,"$16,766","$217,956",1,"$25,000",15000
2819,37,"$21,795","$806,420",1,"$25,000",15000
2820,14,"$15,979","$223,703",1,"$25,000",15000
2821,16,"$15,349","$245,589",1,"$25,000",15000
2822,26,"$19,232","$500,035",1,"$25,000",15000
2823,21,"$16,687","$350,418",1,"$25,000",15000
2824,36,"$15,239","$548,605",1,"$25,000",15000
2825,16,"$18,805","$300,879",1,"$25,000",15000
2826,13,"$22,328","$290,270",0,"$25,000",15000
2827,16,"$18,694","$299,103",1,"$25,000",15000
2828,15,"$16,658","$249,875",1,"$25,000",15000
2829,26,"$21,414","$556,756",1,"$25,000",15000
2830,11,"$17,711","$194,819",1,"$25,000",15000
2831,16,"$21,149","$338,378",1,"$25,000",15000
2832,16,"$17,822","$285,149",1,"$25,000",15000
2833,27,"$20,914","$564,671",1,"$25,000",15000
2834,33,"$16,352","$539,622",1,"$25,000",15000
2835,15,"$17,127","$256,903",1,"$25,000",15000
2836,25,"$15,491","$387,276",1,"$25,000",15000
2837,13,"$15,073","$195,946",1,"$25,000",15000
2838,17,"$20,219","$343,730",1,"$25,000",15000
2839,19,"$17,456","$331,655",1,"$25,000",15000
2840,15,"$18,766","$281,497",1,"$25,000",15000
2841,15,"$19,588","$293,814",1,"$25,000",15000
2842,14,"$19,908","$278,706",1,"$25,000",15000
2843,28,"$20,887","$584,833",1,"$25,000",15000
2844,10,"$17,224","$172,242",1,"$25,000",15000
2845,26,"$17,253","$448,568",1,"$25,000",15000
2846,47,"$18,083","$849,896",1,"$25,000",15000
2847,18,"$19,054","$342,967",1,"$25,000",15000
2848,15,"$15,275","$229,122",1,"$25,000",15000
2849,14,"$17,431","$244,036",1,"$25,000",15000
2850,22,"$17,165","$377,640",1,"$25,000",15000
2851,13,"$18,260","$237,381",1,"$25,000",15000
2852,15,"$15,877","$238,150",1,"$25,000",15000
2853,28,"$17,321","$484,975",1,"$25,000",15000
2854,12,"$18,710","$224,524",1,"$25,000",15000
2855,10,"$19,347","$193,470",1,"$25,000",15000
2856,27,"$17,346","$468,333",1,"$25,000",15000
2857,19,"$19,858","$377,295",1,"$25,000",15000
2858,19,"$18,414","$349,865",1,"$25,000",15000
2859,11,"$20,125","$221,373",1,"$25,000",15000
2860,22,"$19,310","$424,814",1,"$25,000",15000
2861,14,"$22,447","$314,265",1,"$25,000",15000
2862,19,"$17,439","$331,340",1,"$25,000",15000
2863,22,"$18,665","$410,637",1,"$25,000",15000
2864,11,"$20,325","$223,576",1,"$25,000",15000
2865,11,"$15,015","$165,170",1,"$25,000",15000
2866,14,"$15,969","$223,563",1,"$25,000",15000
2867,18,"$22,310","$401,584",1,"$25,000",15000
2868,23,"$16,548","$380,606",1,"$25,000",15000
2869,16,"$21,451","$343,222",1,"$25,000",15000
2870,10,"$18,831","$188,310",1,"$25,000",15000
2871,23,"$18,151","$417,462",1,"$25,000",15000
2872,11,"$20,007","$220,073",0,"$25,000",15000
2873,16,"$15,581","$249,293",1,"$25,000",15000
2874,10,"$16,762","$167,623",1,"$25,000",15000
2875,18,"$21,277","$382,987",0,"$25,000",15000
2876,17,"$16,152","$274,584",1,"$25,000",15000
2877,12,"$18,801","$225,613",1,"$25,000",15000
2878,39,"$19,489","$760,076",1,"$25,000",15000
2879,14,"$21,295","$298,136",1,"$25,000",15000
2880,12,"$16,499","$197,986",1,"$25,000",15000
2881,18,"$17,711","$318,797",1,"$25,000",15000
2882,14,"$15,872","$222,202",1,"$25,000",15000
2883,22,"$21,279","$468,127",1,"$25,000",15000
2884,23,"$19,692","$452,908",1,"$25,000",15000
2885,13,"$21,309","$277,011",1,"$25,000",15000
2886,19,"$17,454","$331,617",1,"$25,000",15000
2887,11,"$16,195","$178,140",1,"$25,000",15000
2888,16,"$21,112","$337,796",1,"$25,000",15000
2889,16,"$21,725","$347,598",1,"$25,000",15000
2890,35,"$20,030","$701,052",1,"$25,000",15000
2891,15,"$19,075","$286,131",1,"$25,000",15000
2892,17,"$17,953","$305,203",1,"$25,000",15000
2893,13,"$19,277","$250,605",1,"$25,000",15000
2894,14,"$16,297","$228,159",1,"$25,000",15000
2895,37,"$16,822","$622,425",1,"$25,000",15000
2896,27,"$19,327","$521,840",1,"$25,000",15000
2897,25,"$21,975","$549,369",1,"$25,000",15000
2898,14,"$20,068","$280,947",1,"$25,000",15000
2899,19,"$17,663","$335,606",1,"$25,000",15000
2900,13,"$22,011","$286,141",1,"$25,000",15000
2901,13,"$20,702","$269,131",1,"$25,000",15000
2902,11,"$16,171","$177,878",1,"$25,000",15000
2903,31,"$21,492","$666,263",1,"$25,000",15000
2904,17,"$19,445","$330,562",1,"$25,000",15000
2905,12,"$17,225","$206,706",1,"$25,000",15000
2906,24,"$15,391","$369,378",1,"$25,000",15000
2907,22,"$21,309","$468,794",1,"$25,000",15000
2908,31,"$20,822","$645,475",1,"$25,000",15000
2909,27,"$21,132","$570,559",1,"$25,000",15000
2910,16,"$21,709","$347,337",1,"$25,000",15000
2911,11,"$20,085","$220,936",1,"$25,000",15000
2912,17,"$16,310","$277,265",1,"$25,000",15000
2913,20,"$19,829","$396,576",1,"$25,000",15000
2914,13,"$15,107","$196,385",1,"$25,000",15000
2915,26,"$17,912","$465,724",1,"$25,000",15000
2916,23,"$15,355","$353,168",1,"$25,000",15000
2917,29,"$20,550","$595,942",1,"$25,000",15000
2918,13,"$17,751","$230,763",1,"$25,000",15000
2919,15,"$21,996","$329,934",1,"$25,000",15000
2920,22,"$21,818","$479,996",1,"$25,000",15000
2921,21,"$19,357","$406,496",1,"$25,000",15000
2922,13,"$17,236","$224,062",1,"$25,000",15000
2923,17,"$22,355","$380,032",1,"$25,000",15000
2924,20,"$21,131","$422,629",1,"$25,000",15000
2925,12,"$15,312","$183,750",1,"$25,000",15000
2926,11,"$20,458","$225,038",1,"$25,000",15000
2927,11,"$20,623","$226,855",1,"$25,000",15000
2928,13,"$15,737","$204,576",1,"$25,000",15000
2929,27,"$22,420","$605,338",1,"$25,000",15000
2930,32,"$20,394","$652,594",1,"$25,000",15000
2931,11,"$16,675","$183,421",1,"$25,000",15000
2932,12,"$17,512","$210,144",1,"$25,000",15000
2933,11,"$19,617","$215,792",1,"$25,000",15000
2934,44,"$21,861","$961,900",1,"$25,000",15000
2935,10,"$21,289","$212,885",1,"$25,000",15000
2936,12,"$16,129","$193,543",1,"$25,000",15000
2937,19,"$21,176","$402,349",1,"$25,000",15000
2938,13,"$19,069","$247,903",1,"$25,000",15000
2939,19,"$20,697","$393,252",1,"$25,000",15000
2940,28,"$17,621","$493,374",1,"$25,000",15000
2941,16,"$15,107","$241,705",1,"$25,000",15000
2942,26,"$16,184","$420,788",1,"$25,000",15000
2943,16,"$16,364","$261,822",1,"$25,000",15000
2944,23,"$21,747","$500,178",1,"$25,000",15000
2945,11,"$19,939","$219,324",1,"$25,000",15000
2946,36,"$18,858","$678,880",1,"$25,000",15000
2947,32,"$15,115","$483,688",1,"$25,000",15000
2948,15,"$16,683","$250,246",1,"$25,000",15000
2949,40,"$20,251","$810,023",1,"$25,000",15000
2950,19,"$20,039","$380,734",1,"$25,000",15000
2951,23,"$18,045","$415,043",1,"$25,000",15000
2952,28,"$20,995","$587,860",1,"$25,000",15000
2953,39,"$18,063","$704,464",1,"$25,000",15000
2954,19,"$17,874","$339,614",1,"$25,000",15000
2955,12,"$18,765","$225,177",1,"$25,000",15000
2956,11,"$18,714","$205,851",1,"$25,000",15000
2957,26,"$20,577","$534,994",1,"$25,000",15000
